https://www.allmovie.com/movie/il-futuro-v562647, Il futuro, Drama, Psychological Drama, Sep 6 2013, 9, Chile Germany Italy Spain, , 8, , Alicia Scherson, Jirafa Films La Ventura Movimento Film Pandora Film, , , Cons and Scams | Unlikely Friendships, body-builder mansion movie-star recluse, , A young woman is drawn into a strange confidence game after fate leaves her high and dry in this drama from filmmaker Alicia Scherson. Bianca (Manuela Martelli) who is in her late teens and her younger brother Tomas (Luigi Ciardo) are devastated by the unexpected death of their parents and are uncertain how they'll hold on to the apartment that has been their family home. Bianca takes a job with a hair stylist and Tomas becomes a gofer at a fitness center. Neither job seems promising until Tomas strikes up a friendship with a pair of bodybuilders (Nicolas Vaporidis and Alessandro Giallocosta) who invite themselves into the family home. The bodybuilders are far better at looking after things than the siblings and they also seduce Bianca while offering Tomas plenty of advice on the opposite sex. Before long Bianca and Tomas discover the bodybuilders have an ulterior motive for being so helpful: they've hatched a scheme to swindle a former movie star Mr. Bruno (Rutger Hauer) who has gone blind and rarely leaves his mansion. The bodybuilders wants Bianca to sleep with Bruno in order to gain his trust and find out how to get their hands on his money but after spending time with Bruno she finds herself too intrigued by the damaged but charismatic actor to cheat him. Il Futuro (aka The Future) was an official selection at the 2013 Sundance Film Festival., , Life Is Beautiful | Forbidden Games | Midnight's Children | Life of Pi | Fellini's Roma | Lost in Translation
https://www.allmovie.com/movie/a-river-changes-course-v575891, A River Changes Course, Culture & Society, Sociology, Oct 4 2013, 8, Cambodia USA, , 8, , Kalyanee Mam, Migrant Films, , , , Cambodia fishing industrialization, , Cambodian families are faced with profound changes to their ways of life in this documentary. While much of Cambodia has survived for centuries under an agrarian economy growing industrialization has finally brought the nation into the global economy but at a cost. As commercial fishing concerns replace small family operations factories pollute the air and water and clearing the forests changes the shape of the land a growing number of families have been forced to abandon their traditional ways of life in order to provide for themselves. Filmmaker Kalyanee Mam a Cambodian émigré profiles three families who have been forced to give up farming and fishing for an uncertain future in the factories and textile shops of Phnom Penh in Kbang Tik Tonle (aka A River Changes Course). The film received its North American premiere at the 2013 Sundance Film Festival., , Quiz Show | Erin Brockovich | Apollo 13 | The Best Years of Our Lives | Gone With the Wind | To Kill a Mockingbird
https://www.allmovie.com/movie/to-the-wonder-v509894, To the Wonder, Drama, Marriage Drama Romantic Drama, Apr 12 2013, 11, USA, R, 8, , Terrence Malick, FilmNation Entertainment River Road, Magnolia Pictures, In a Minor Key, Crumbling Marriages | Members of the Clergy, France God love marriage old-flame priest, High Artistic Quality High Production Values, To the Wonder Terrence Malick's poetic examination of man's relationships stars Ben Affleck as an American who falls in love with a woman (Olga Kurylenko) in Paris. He marries her and she moves with him and her daughter to the U.S. When their union falters he considers becoming involved with an old girlfriend Rachel McAdams. Meanwhile a priest Javier Bardem contemplates the relationship between God and love. To the Wonder screened at the 2012 Toronto International Film Festival., , The Tree of Life | Days of Heaven | Badlands | What Maisie Knew | The New World | An Oversimplification of Her Beauty
https://www.allmovie.com/movie/the-pirates%21-band-of-misfits-v538915, The Pirates! Band of Misfits, Children's/Family, Family-Oriented Adventure Family-Oriented Comedy, Mar 30 2012, 8, UK, PG, 8,  Scatological Humor, Peter Lord, Aardman Animations Sony Pictures Animation, Columbia Pictures, Just for Fun, Contests Pageants and Competitions | Crowned Heads | Pirates, captain [ship] queen [royalty] quest scientist, High Artistic Quality High Production Values, Set sail for fun with this family-friendly Aardman Animations adventure following a bumbling abundantly bearded scallywag who competes against his two biggest rivals for the title Pirate of the Year. Try as he might the Pirate Captain (Hugh Grant) just can't be taken seriously as a plunderer. But that might change if he could only manage to win the Pirate of the Year competition. As the event gets under way the Pirate Captain makes it his mission to leave dreaded foes Black Bellamy (Jeremy Piven) and Cutlass Liz (Salma Hayek) sinking in his wake. Before that can happen though the determined Pirate Captain will have to seek out the help of a love-struck scientist (David Tennant) and defeat a malevolent queen (Imelda Staunton) who might just send him down to Davy Jones' Locker., , Wallace & Gromit: The Curse of the Were-Rabbit | Hook | Flushed Away | Treasure Planet | Chicken Run | Pirates of the Caribbean: The Curse of the Black Pearl
https://www.allmovie.com/movie/the-five-year-engagement-v539495, The Five-Year Engagement, Comedy, Romantic Comedy, Apr 27 2012, 12, USA, R, 8,  Profanity Sexual Situations, Nicholas Stoller, Apatow Productions, Universal Pictures, In the Mood for Love, Arrested Adolescence | Nothing Goes Right | Wedding Bells, chef college couple psychology engagement relationship, High Production Values, A couple named Tom (Jason Segel) and Violet (Emily Blunt) find their wedding plans interrupted by a number of disappointments and surprises over the course of five years as Violet is forced to move to Michigan for school and Tom becomes frustrated by missed job opportunities in this romantic comedy from producer Judd Apatow. Nicholas Stoller directed from a script co-written by Segel and the supporting cast includes Alison Brie Chris Pratt and Rhys Ifans., , Drinking Buddies | Celeste and Jesse Forever | Don Jon | The Kitchen | Peace Love & Misunderstanding | Forgetting Sarah Marshall
https://www.allmovie.com/movie/side-by-side-v556048, Side by Side, Film TV & Radio, Film & Television History Media Studies, Aug 17 2012, 9, USA, NR, 8, , Chris Kenneally, Company Films LLC, Tribeca Film, Food for Thought, Filmmaking, camera cinematography digital-technology filmmaker, , A host of accomplished filmmakers discuss the emerging technological innovations that have made celluloid a thing of the past and digital the wave of the future in this eye-opening documentary featuring interviews with Martin Scorsese James Cameron David Lynch Richard Linklater Steven Soderbergh Danny Boyle George Lucas Robert Rodriguez Christopher Nolan Lars von Trier David Fincher Larry Wachowski Andy Wachowski and numerous other directors cinematographers and artists., , Visions of Light: The Art of Cinematography | This Film Is Not Yet Rated | Cinematographer Style | Light Keeps Me Company | Cameraman: The Life and Work of Jack Cardiff | America at the Movies
https://www.allmovie.com/movie/the-source-family-v558447, The Source Family, History, Social History, May 1 2013, 10, USA, NR, 8, , Maria Demopoulos / Jodi Wille, Eternal Now, Drag City Film Distribution, , Cults | Misfits and Outsiders, rock-band spiritual-leader unconventional Utopia, , Filmmakers Jodi Wille and Maria Demopoulos probe the inner-workings of a Utopian community that thrived in California during the early 1970s in this documentary based on Isis and Electricity Aquarian's book The Source: The Untold Story of Father Yod Ya Ho Wa 13 and The Source Family. Under the guidance of spiritual guru Father Yod the secretive Source Family operated a popular vegetarian restaurant on the Sunset Strip and started a psychedelic rock band while living in a sprawling estate in the Hollywood Hills. With a steady influx of celebrities helping the restaurant to thrive Father Yod's family began to expand and gain greater influence. But when Father Yod clashed with the local authorities it was time to move on. Selling the restaurant and moving the commune to Hawaii seemed like the perfect solution but it was this decision that would lead to tragedy just one year later., , Smile 'Til It Hurts: The Up With People Story | The Agronomist | A Great Day in Harlem | An Unreasonable Man | The U.S. vs. John Lennon | Toots
https://www.allmovie.com/movie/lore-v568578, Lore, Drama, Adventure Drama War Drama, Feb 8 2013, 10, Australia, NR, 8,  Adult Situations Violence, Cate Shortland, Creative Scotland Deutscher Filmförderfonds Edge City Films Filmförderung Hamburg Schleswig-Holstein Filmförderungsanstalt HessenInvest Film Medien-und Filmgesellschaft Baden-Wurttemberg Mitteldeutsche Medienförderung Porchlight Films Rohfilm Screen Australia Screen NSW, Music Box Films, Only Human, Crimes Against Humanity | Finding a Way Back Home | Journey of Self-Discovery | Unlikely Friendships, countryside German [nationality] Germany grandmother Jewish Nazi, , The daughter of Nazis arrested by Allied forces ventures across Germany with her four younger siblings in hopes of reaching their grandmother encountering a young Jewish refugee along the way who may prove to be their only hope of surviving the harrowing ordeal in this World War II drama based on Rachel Seiffert's novel The Dark Room. It's the spring of 1945. Adolf Hitler is dead and Allied forces are advancing through Germany arresting and imprisoning Nazis as the fractured country's "final victory" slips permanently out of reach. Swept out of her opulent Bavarian home in a whirlwind by her father an SS officer and her embittered mother 14-year-old Lore (Saskia Rosendahl) and her four younger siblings occupy a secluded farm; one day their mother disappears down a long country road after telling Lore to find her way to her grandmother's house in Hamburg. Determined yet terrified the shaken teen gathers up her siblings and sets out on a difficult journey across war-torn Germany. Later just when it begins to seem as if all hope is lost the weary young travelers cross paths with Thomas (Kai Malina) a young enigmatic drifter who selflessly protects and feeds them. The fact that Thomas is Jewish challenges everything Lore has been taught to believe about the people whom the Führer despised sparking an intense internal conflict in the confused adolescent who will do anything to ensure the safety of her younger brothers and sisters., , The Fourth State | Barbara | Home for the Weekend | The Lives of Others | Free Men | The Counterfeiters
https://www.allmovie.com/movie/the-attack-v570957, The Attack, Drama, Psychological Drama, May 3 2013, 10, Belgium Egypt France Lebanon Qatar, R, 8,  Profanity Sexual Situations Violence, Ziad Doueiri, 3B Productions Broadcast Management Worldwide Canal+ Ciné+ Douri Films Fresco Production Services Lama Films Random House Films Scope Pictures, Cohen Media Group, , Betrayal, bomb investigation suicide-bombing wife, , An Israeli-Palestinian physician vows to track down the religious zealots who recruited his beloved wife and turned her into a suicide bomber in this topical drama from director Ziad Doueiri. Dr. Amin Jaafari (Ali Suliman) is a respected Palestinian surgeon who lives in Tel Aviv. When a terrorist bombing strikes a nearby hospital Dr. Jaafari races to save those injured in the blast. His comfortable world is turned upside down later that night however when police summon him to identify the body of the bomber: his wife Sihem (Reymond Amsellem). Sihem's guilt is confirmed when her husband receives a posthumous letter from her claiming full responsibility for the atrocity and he finds himself unable to return to his comfortable life in Tel Aviv instead focusing his energy on finding the people who brought his wife into the dark world of extremism. Later in the course of Dr. Jaafari's tense investigation he is forced to face some difficult questions regarding his own identity and the complex decisions he's had to make while living in a region dominated by religious strife., , A Streetcar Named Desire | The Hustler | A Place in the Sun | This Sporting Life | Batman Begins | There Will Be Blood
https://www.allmovie.com/movie/what-maisie-knew-v571237, What Maisie Knew, Drama, Childhood Drama Marriage Drama, May 3 2013, 9, USA, R, 8,  Profanity, Scott McGehee / David Siegel, 10th Hole Productions 120db Films Dreambridge Films Koda Entertainment Red Crown Red Crown Productions, Image Entertainment Millennium Entertainment, A Good Cry, Crumbling Marriages | Custody Battles, custody-battle daughter stepfather stepmother, , Scott McGehee and David Siegel's adaptation of Henry James' novel What Maisie Knew stars Julianne Moore as Susanna a self-involved rock star whose marriage to the equally egotistical Beale (Steve Coogan) is falling apart. They are both less-than-good parents to their six-year-old daughter Maisie (Onata Aprile). Maisie finds some solace in the care of the family's nanny as well as when she's looked after by Susanna's new boyfriend. What Maisie Knew screened at the 2012 Toronto International Film Festival., , The End of Love | Mud | To the Wonder | Life of Pi | Down the Shore | Ponette
https://www.allmovie.com/movie/prometheus-v495227, Prometheus, Science Fiction, Alien Film Sci-Fi Horror, Jun 8 2012, 12, USA, R, 6,  Profanity Sci-Fi Violence, Ridley Scott, Brandywine Dune Entertainment Scott Free, 20th Century Fox, Fantastic Reality, Robots and Androids | Space Travel, cyborg outer-space scientist space-travel, High Budget High Production Values, A team of space explorers embarks on a fantastic voyage to the edge of the universe after making a profound discovery that hints at the true origins of the human race. Noomi Rapace Michael Fassbender Guy Pearce Idris Elba and Charlize Theron head-up the cast of this epic sci-fi saga from director Ridley Scott and writers Jon Spaihts (The Darkest Hour) and Damon Lindelof (Lost Star Trek)., , Aliens | The Thing | Predators | Sphere | Blade Runner | Moon
https://www.allmovie.com/movie/sister-v561254, Sister, Drama, Childhood Drama Psychological Drama, Oct 5 2012, 9, France Switzerland, NR, 8, , Ursula Meier, Archipel 35 Radio Télévision Suisse Vega Film, Adopt Films, , Sibling Relationships, brother sister ski-resort, , A young boy from the Swiss Alps resorts to stealing in order to survive and finds his relationship with his erratic older sister growing increasingly strained in this desolate yet picturesque character study from director Ursula Meier. Simon and his sister live in a small apartment beneath a popular ski resort in the Swiss Alps. Their parents nowhere to be found Simon resorts to stealing expensive ski equipment from wealthy vacationers and turning it around at a tidy profit. But lately Simon has been growing increasingly attached to the staff and the guests at the resort a development that begins to place a heavy burden on his relationship with his irresponsible older sister and guardian., , You Can Count On Me | Lost in Translation | Boyhood | sex lies and videotape | A Place in the Sun | The Best Years of Our Lives
https://www.allmovie.com/movie/at-any-price-v570025, At Any Price, Drama, Family Drama Rural Drama, Apr 24 2013, 10, USA, R, 8,  Profanity Sexual Situations, Ramin Bahrani, Killer Films Noruz Films, Black Bear Pictures Sony Pictures Classics TreeHouse Pictures, Only Human, Families in Crisis | Farm Life | Fathers and Sons | Generation Gap, business family farmer, , The son of a prominent seed farmer defies his father's wishes to take over the family business by choosing to become a professional race-car driver in this earnest family drama from director Ramin Bahrani (Goodbye Solo). Former high-school quarterback Henry Whipple (Dennis Quaid) has worked hard to maintain his father's lucrative farming empire. He always dreamt of passing the family business along to his beloved oldest son Grant though when Grant leaves the farm to explore the world Henry places his hopes for the future on the shoulders of his youngest son Dean (Zac Efron) who would rather be racing stock cars than working the soil. Meanwhile fellow farmer Jim Johnson (Clancy Brown) has been poaching away Henry's customers while steadily expanding his own thriving business. As Henry attempts to win back those straying clients Dean begins to make a name for himself on the local race circuit. A talented driver despite his reckless streak Dean soon gets a shot at the big time thanks in large part to the support of his mother Irene (Kim Dickens) and his girlfriend Cadence (Maika Monroe) the latter of whom hails from a broken home and has settled into a comfortable place amongst the Whipple clan. When a powerful producer of genetically modified seeds receives a tip that Henry has been cleaning and reselling their product they launch a surprise investigation into his business that threatens to shut it down. With Henry's future looking bleak as his younger lover (Heather Graham) sets her sights on Dean and the seed company expands the scope of their investigation the desperate farmer finds that the worst is still yet to come when a tragic accident threatens to take it all away., , The Words | Trouble With the Curve | Silver Linings Playbook | The Lucky One | Flight | The Place Beyond the Pines
https://www.allmovie.com/movie/lincoln-v530126, Lincoln, Drama, Biopic [feature] Period Film War Drama, Nov 9 2012, 14, USA, PG13, 8,  Profanity Violence War Violence, Steven Spielberg, Amblin Entertainment Dune Entertainment Kennedy/Marshall Company, 20th Century Fox DreamWorks II Distribution Company Dreamworks Pictures Participant Media Reliance Entertainment, For Love of Country, Heads of State | Political Unrest, political-advisor President slavery, High Artistic Quality, Steven Spielberg helms his long-in-the-making biopic of Abraham Lincoln for DreamWorks and Touchstone Pictures. Daniel Day-Lewis portrays the former head of state in the Tony Kushner-penned adaptation of Doris Kearns Goodwin's book Team of Rivals which chronicles the President's time in office between 1861 and 1865 as he dealt with personal demons and politics during the Civil War. Sally Field leads a co-starring cast that includes Tommy Lee Jones Joseph Gordon-Levitt and Academy Award nominee John Hawkes., , Abraham Lincoln | 12 Years a Slave | Young Mr. Lincoln | Emperor | Abe Lincoln in Illinois | Glory
https://www.allmovie.com/movie/21-jump-street-v511342, 21 Jump Street, Action Comedy, Action Comedy Buddy Film Police Comedy Satire, Mar 16 2012, 10, USA, R, 9,  Adult Humor Drug Content Profanity Sexual Situations Violence Youth Substance Use, Phil Lord / Christopher Miller, Original Film SJC Studios, Columbia Pictures MGM Relativity Media, Comedy on the Edge, Bumbling Cops | Going Undercover | Men's Friendship | Rookie Cops | Unlikely Heroes, high-school undercover, , The television series that shot Johnny Depp to stardom makes the leap to the big screen in this reboot starring Jonah Hill and Channing Tatum. Schmidt (Hill) and Jenko (Tatum) have the kind of faces that could let them pass for teenagers. Eager to prove themselves as effective policemen the pair join the Jump Street program and go undercover to investigate a high-school drug ring. Now the only thing more daunting than the prospect of taking on violent adolescent dope slingers is the possibility of experiencing the torture of their teenage years all over again. Ice Cube Brie Larson and Rob Riggle co-star., , The Other Guys | Beverly Hills Cop | Lethal Weapon | Starsky & Hutch | Rush Hour | Bad Boys
https://www.allmovie.com/movie/louder-than-love-the-grande-ballroom-story-v562692, Louder Than Love: The Grande Ballroom Story, Music, Music History Sociology, Apr 15 2012, 7, USA, NR, 8, , Tony D'Annunzio, , , , , ballroom free-love marijuana riot [uprising] rock-music, , In the fall of 1966 Russ Gibb a Detroit-area schoolteacher who also hosted teenage record hops rented a shuttered dance hall in a run-down area of Detroit and began presenting psychedelic dance concerts in the style of the burgeoning Fillmore Auditorium in San Francisco. Gibb's venue the Grande Ballroom became the hub of Michigan's rock & roll scene and was home to some of the most powerful and exciting bands of the day including the MC5 the Stooges the Frost the Rationals the Third Power SRC and many more; the Grande also played host to the top touring acts of the late 1960s such as The Who (who gave the American premiere of their rock opera Tommy at the Grande) Led Zeppelin Pink Floyd Cream Alice Cooper the Jeff Beck Group Big Brother and the Holding Company and Jefferson Airplane. The Grande developed a reputation for discriminating audiences -- great bands would be given a hero's welcome while acts that couldn't deliver on stage got the cold shoulder -- and became known to musicians as one of the best rock venues in America. Filmmaker Tony D'Annunzio offers a look at the people who made the Grande a legendary venue and a nexus of the Midwestern counterculture movement in the documentary Louder Than Love: The Grande Ballroom Story which includes interviews with Alice Cooper Roger Daltrey Lemmy Henry Rollins and members of the MC5 Iggy and the Stooges the Frost the Rationals and many of the other leading Michigan acts featured in the movie., , MC5: A True Testimonial | Under African Skies | Standing in the Shadows of Motown | American Hardcore | It Might Get Loud | Kill Your Idols
https://www.allmovie.com/movie/abraham-lincoln-vampire-hunter-v526866, Abraham Lincoln: Vampire Hunter, Action Fantasy, Action Thriller Creature Film Period Film, Jun 22 2012, 10, USA, R, 8,  Sexual Situations Violence, Timur Bekmambetov, Abraham Productions Bazelevs Production Dune Entertainment Tim Burton Productions, 20th Century Fox, Eyepoppers | Fantastic Reality, Vampires | Heads of State | Social Injustice, axe bloodsucker Civil-War [US] conflict emancipation plantation silver slavery social-injustice train [locomotive] vampire monster President, Cult Film High Production Values, As a young boy Abraham Lincoln watched his mother Nancy (Robin McLeavy) suffer an agonizing death following a midnight encounter with malevolent bloodsucker Jack Barts (Martin Csokas). Nine years later a vengeful Lincoln (played as an adult by Benjamin Walker) attempts to vanquish Barts and has his first terrifying encounter with the creatures of the night. Fortunately for the future of the nation the would-be assassin is saved by determined vampire hunter Henry Sturgess (Dominic Cooper) at the last possible moment and he lives on to perfect his vampire-slaying skills under his rescuer. Flash forward to 1837 as Lincoln arrives in Springfield IL and quickly lands a job as a shopkeeper under Joshua Speed (Jimmi Simpson) while also dividing his personal time between studying law and slaughtering vampires. Shortly after falling under the spell of beautiful Mary Todd (Mary Elizabeth Winstead) Lincoln has a belated reunion with his childhood friend Will Johnson (Anthony Mackie) who reinvigorates his passion to fight for freedom. But a war is coming and immortal plantation owner Adam (Rufus Sewell) is determined to use it as a means of gaining the upper hand against mankind. Years later as the 16th president of the United States Lincoln is joined by his old friends in a last-ditch effort to save not just the Union but the very future of humanity., , Pride and Prejudice and Zombies | Zombieland | Van Helsing | Buffy the Vampire Slayer | BloodRayne | Vampires: Los Muertos
https://www.allmovie.com/movie/portrait-of-wally-v562101, Portrait of Wally, History, Art History Tragedies & Catastrophes, May 11 2012, 9, Austria USA, , 8, , Andrew Shea, P.O.W. Productions, Seventh Art Releasing, , Crimes Against Humanity, art Holocaust Nazi, , Filmmaker Andrew Shea explores the subject of Nazi art seizure during the Holocaust through the strange case of Egon Schiele's 1912 painting "Portrait of Wally" which was stolen from Viennese gallery owner Lea Bondi in 1939 and later resurfaced in Manhattan's Museum of Modern Art in 1997. Originally painted by Schiele as a gesture of affection toward his young mistress Walburga ("Wally") Neuzil the portrait was long thought to be lost after it was stolen by Hitler's henchmen. When it reappeared in New York City nearly six decades later the Manhattan District Attorney the U.S. government and Bondi's descendants launched a landmark legal battle against a top Austrian museum. In tracing the history of "Portrait of Wally" we learn how the effects of the Holocaust are still being felt today in ways many never imagined., , The Rape of Europa | Egon Schiele - Exzess Under Bestrafung | The Art of the Steal | Egon Schiele: Life and Work | The Missing Piece: Mona Lisa Her Thief The True Story | Herb and Dorothy
https://www.allmovie.com/movie/wanderlust-v528023, Wanderlust, Comedy, Romantic Comedy, Feb 24 2012, 9, USA, R, 8,  Drug Content Nudity Profanity Sexual Situations, David Wain, Apatow Productions, Universal Pictures, Just for Fun, Bohemian Life | Existential Crisis | Fired or Laid-Off | Starting Over, commune couple guru job-loss, , Director David Wain (Role Models) teams up with producer Judd Apatow (Get Him to the Greek) for this comedy about an overtaxed Manhattan couple who move to a liberated community that rejects the rules of contemporary society. Urban power couple George (Paul Rudd) and Linda (Jennifer Aniston) are already buckling under the stress of living in the city when George loses his job. Desperate they decide to move to Atlanta and stay with George's obnoxious brother until they can get back on their feet. Along the way however they find themselves venturing into Elysium a small free-spirited community where money has no value clothes are strictly optional and everyone works together to make life more meaningful. It's the perfect place for a stressed-out couple like George and Linda to breathe deep and put their lives into perspective. But will they remain in Elysium or will the many temptations of the modern world ultimately prove too attractive to resist?, , Role Models | Couples Retreat | Humboldt County | The Sitter | Taking Woodstock | Forgetting Sarah Marshall
https://www.allmovie.com/movie/wreck-it-ralph-v537176, Wreck-It Ralph, Children's/Family, Family-Oriented Comedy, Nov 2 2012, 9, USA, PG, 7,  Scatological Humor Violence, Rich Moore, Walt Disney Animation, Walt Disney Pictures, Just for Fun, Fish Out of Water, video-games, , An 8-bit video-game character attempts to shed his bad-guy image by escaping into a popular first-person shooter but inadvertently wreaks havoc in the video-game universe by freeing a digital villain who can only be contained with the help of a most unlikely ally in this colorful animated adventure. Wreck-It Ralph (voice of John C. Reilly) is the arch nemesis of Fix-It Felix (voice of Jack McBrayer) one of the most beloved video-game icons of all time. In a noble bid to prove he is more than the sum of his programming Ralph sneaks from his cozy retro home into a highly advanced combat game featuring battle-hardened soldier Sergeant Calhoun (voice of Jane Lynch) and strives to prove his bravery by winning a medal. In the process however Ralph accidentally frees the greatest threat the video-game world has ever seen. But all hope is not lost because if Ralph can just convince unpredictable cart racer Vanellope von Schweetz (voice of Sarah Silverman) to help set things right perhaps he can finally unleash his inner hero and save the arcade from certain destruction., , The LEGO Movie | Who Framed Roger Rabbit | Tron | Monsters Inc. | Cars | Shaun the Sheep Movie
https://www.allmovie.com/movie/the-woman-in-black-v537730, The Woman in Black, Horror Thriller, Costume Horror Gothic Film Haunted House Film Supernatural Thriller, Feb 3 2012, 9, Canada UK, PG13, 8,  Scary Moments Violence, James Watkins, Alliance Films Exclusive Media Group Hammer Films UK Film Council, CBS Films Cross Creek Pictures, Fantastic Reality, Ghosts | Curses and Spells | Death of a Child | Lawyers, ghost haunted haunted-house lawyer tragedy village widow/widower assignment bizarre seaside, , A widowed lawyer travels to a secluded village on an important assignment and encounters a vengeful ghost with mysterious motives. After losing his beloved wife in childbirth young barrister Arthur Kipps (Daniel Radcliffe) was nearly consumed by grief. A haunted widower father he raises his young son with the help of his devoted nanny. Arthur is on the verge of losing his job when an important client of the firm dies and his boss offers him one last opportunity to prove his worth by settling the woman's affairs. Determined to succeed Arthur travels to the remote village and receives a chilly welcome. Something horrible once happened here and it seems that the locals are determined to ensure Arthur never finds out what it was. Now the more time Arthur spends in his client's crumbling estate the more aware he becomes of a presence that isn't quite human. In this house dwells a woman's ghost. In life she lost something precious and now in death she'll do whatever it takes to get it back. Until she does her spectral presence will serve as a harbinger of doom always to be followed by the death of an innocent., , The Awakening | The Others | Lady in White | The Innocents | Don't Be Afraid of the Dark | Not Dead Enough
https://www.allmovie.com/movie/a-glimpse-inside-the-mind-of-charles-swan-iii-v548584, A Glimpse Inside the Mind of Charles Swan III, Comedy, Comedy of Manners Satire, Feb 8 2013, 8, USA, R, 8,  Nudity Profanity, Roman Coppola, American Zoetrope, A24, Comedy on the Edge, Nothing Goes Right | Rise and Fall Stories, celebrity graphic-design meltdown, , Famed graphic designer Charles Swan III (Charlie Sheen) finds his life spiraling out of control after he is dumped by his gorgeous girlfriend and becomes lost in a world of delusion and fantasy in this satirical comedy from director Roman Coppola (CQ). Charles Swan III had everything a man could want the day Ivana (Katheryn Winnick) walked out on him yet all of his money and fame do little to heal the pain of his broken heart. Fortunately for Charles his loyal friends Kirby (Jason Schwartzman) and Saul (Bill Murray) and his sister Izzy (Patricia Arquette) are there to help him on the road to emotional recovery. Aubrey Plaza and Mary Elizabeth Winstead co-star., , CQ | Moonrise Kingdom | The Darjeeling Limited | Adaptation | Fear and Loathing in Las Vegas | Rushmore
https://www.allmovie.com/movie/sparkle-v553980, Sparkle, Drama, Musical Drama Period Film Showbiz Drama, Aug 17 2012, 11, USA, PG13, 8,  Adult Situations Drug Content Profanity Smoking, Salim Akil, Akil Productions, Stage 6 Films TriStar Pictures, , Ladder to the Top | Musician's Life | Sibling Relationships, drug-addiction fame singer sister, , A talented young woman is torn between her dreams and her family in this musical. Sparkle (Jordin Sparks) has been blessed with a beautiful voice and a gift for songwriting but she's afraid to perform her songs in public in part because her mother Emma (Whitney Houston) a former entertainer whose career brought her nothing but heartache refuses to allow her daughters to sing outside of church. But Sparkle persuades her older sibling Sister (Carmen Ejogo) to sing one of her tunes at a talent show and the reaction proves that Sister has star quality and Sparkle can write potential hits. An ambitious would-be manager Stix (Derek Luke) persuades Sparkle and Sister to form a singing group with their sibling Dolores (Tika Sumpter) but while the act clicks wit audiences the sisters have to contend with their angry mother Sister gets caught up in a destructive relationship with a short-tempered comedian (Mike Epps) and Sparkle finds herself falling in love with Stix. Based on the 1976 musical of the same name Sparkle proved to be the last major project for Whitney Houston who died while the film was in post-production; it was also the first feature film for American Idol champion Sparks., , Dreamgirls | Sparkle | Cadillac Records | What's Love Got to Do with It? | The Preacher's Wife | Standing in the Shadows of Motown
https://www.allmovie.com/movie/just-45-minutes-from-broadway-v562160, Just 45 Minutes From Broadway, Avant-garde / Experimental Comedy Drama, Ensemble Film Showbiz Comedy Showbiz Drama, Oct 3 2012, 11, USA, R, 8,  Not For Children Profanity, Henry Jaglom, The Rainbow Film Company, Rainbow Releasing, , Actor's Life | Eccentric Families | Journey of Self-Discovery | Bohemian Life | Sibling Relationships, actor daughter family family-member fiancee identity identity-crisis Jewish theater theatre-community, , Less a straightforward transposition to film than an inventive reimagining of the play that inspired it Henry Jaglom's Just 45 Minutes From Broadway intercuts events from two onscreen realms: an everyday world and sequences in which the central characters act out passages from their daily lives on-stage. The movie centers on the Isaacs a prestigious family of stage actors descended from the giants of classic Yiddish theater. On hand are patriarch George "Grisha" Isaacs (Jack Heller) matriarch Vivien Cooper Isaacs (Diane Salinger) Vivien's thespian brother Larry Cooper (David Proval) and houseguest Sally Brooks (Harriet Schock). The story begins when the Isaacs' free-spirited younger daughter Panda (Tanna Frederick) ventures to the family home in Westchester County NY having suffered a traumatic breakup with her thickheaded emotionally stunted boyfriend. She's grateful to be surrounded by her beloved family once again but upset by the news that her older sister Betsy (Julie Davis) is now engaged and will soon arrive for a visit with her fiancé Jimmy (Judd Nelson). As old tensions between the sisters flare up once again Panda struggles to keep real life and theatrical life separate but finds it increasingly difficult; meanwhile a new side of Jimmy emerges in the presence of the Isaacs which leaves Betsy both horrified and isolated. Also appearing -- in a lengthy Seder sequence -- are friends and relatives of the Isaacs family played by Michael Emil Simon Jaglom Sabrina Jaglom and others. Just 45 Minutes From Broadway marks writer/director Jaglom's 18th feature and his fourth screen collaboration with actress Frederick who starred in his earlier films Hollywood Dreams Irene in Time and Queen of the Lot. The original stage production debuted in October 2009 at the Edgemar Theater in Santa Monica CA., , Last Summer in the Hamptons | Laurel Canyon | The Anniversary Party | The Best Exotic Marigold Hotel | The Big Chill | Hannah and Her Sisters
